DUID,TIME,REGION,REASON,REASON_old
BRAEMAR1,2025-07-01 16:53:55,QLD1,Change in price 5PD. 17:15 PD price decreased from $219.3 (16:40 runtime) to $190.74 (16:45 runtime). SL,
OAKEY2,2025-07-01 16:53:59,QLD1,"Increase in QLD+NSW dispatchable generation for 1705: 20,938MW PD5@1650 vs 20,373MW PD5@1605",
STAN-4,2025-07-01 16:54:41,QLD1,Manage Bypass controls - SL,
OAKEY2,2025-07-01 17:10:54,QLD1,Decrease in QLD RRP for 1745: $200.00 PD5@1705 vs $289.36 PD5@1645,
BRAEMAR6,2025-07-01 17:29:19,QLD1,1726A CHANGE IN 5MIN PD: QLD PRICE INCREASE SL,
MPP_1,2025-07-01 17:33:09,QLD1,Mill or Feeder Limitation,
MPP_2,2025-07-01 17:33:09,QLD1,Mill or Feeder Limitation,
BRAEMAR3,2025-07-01 17:33:11,QLD1,Revise unit output base on ambient conditions. SL,
BRAEMAR6,2025-07-01 17:40:22,QLD1,1739P AMBIENT CONDITIONS: ADJUST BID FOR PREVAILING CONDITIONS SL,
DDPS1,2025-07-01 17:44:22,QLD1,Change in avail - ambient conditions SL,
BRAEMAR5,2025-07-01 17:44:40,QLD1,1743A CHANGE IN 5MIN PD: QLD PRICE INCREASE SL,
BRAEMAR3,2025-07-01 17:47:14,QLD1,Revise unit output base on ambient conditions. SL,
BRAEMAR5,2025-07-01 17:55:45,QLD1,1751A CHANGE IN 5MIN PD: QLD PRICE INCREASE SL,
BRAEMAR5,2025-07-01 18:02:01,QLD1,1801P AMBIENT CONDITIONS: ADJUST BID FOR PREVAILING CONDITIONS SL,
MPP_1,2025-07-01 18:04:24,QLD1,Mill or Feeder Limitation,
MPP_2,2025-07-01 18:04:24,QLD1,Mill or Feeder Limitation,
DDPS1,2025-07-01 18:09:39,QLD1,Change in avail - ambient conditions SL,
BRAEMAR5,2025-07-01 18:10:07,QLD1,1808P OPERATING MODE CHANGED TO MEET TARGET: ADJUST BID FOR PREVAILING CONDITIONS SL,
W/HOE#1,2025-07-01 18:11:41,QLD1,SYC Management - Head Level - SL,
W/HOE#2,2025-07-01 18:11:41,QLD1,SYC Management - Head Level - SL,
BRAEMAR6,2025-07-01 18:12:11,QLD1,1811P AMBIENT CONDITIONS: ADJUST BID FOR PREVAILING CONDITIONS SL,
SWAN_E,2025-07-01 18:19:03,QLD1,Updated Ramp Down Profile and FCAS Profile - SL,
BARRON-1,2025-07-01 18:26:49,QLD1,Weir Level Management - SL,
BARRON-2,2025-07-01 18:26:49,QLD1,Weir Level Management - SL,
MPP_1,2025-07-01 18:53:00,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 18:53:00,QLD1,Fuel/Mill/CV Limitation,
MPP_1,2025-07-01 19:05:58,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 19:05:58,QLD1,Fuel/Mill/CV Limitation,
MPP_1,2025-07-01 19:26:32,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 19:26:32,QLD1,Fuel/Mill/CV Limitation,
CPP_4,2025-07-01 19:28:44,QLD1,Coal CV-SL,
BRAEMAR1,2025-07-01 20:00:45,QLD1,Change in price 5PD. sl,
BRAEMAR1,2025-07-01 20:02:58,QLD1,Change in price 5PD. sl,
W/HOE#1,2025-07-01 20:07:24,QLD1,Unit Mode Change - Update T-time - SL,
W/HOE#2,2025-07-01 20:07:24,QLD1,Unit Mode Change - Update T-time - SL,
CPSA,2025-07-01 20:08:06,QLD1,Market change - unit shutdown,
MPP_1,2025-07-01 20:09:21,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 20:09:21,QLD1,Fuel/Mill/CV Limitation,
W/HOE#2,2025-07-01 20:19:20,QLD1,Unit Mode Change - Updated T-time - SL,
W/HOE#1,2025-07-01 20:23:13,QLD1,CHANGE IN NSW GENERATION PD@2100 166MW: PD 2000 v PD 2030-SL,
BRAEMAR5,2025-07-01 20:27:27,QLD1,2027P FUEL MANAGEMENT: GAS CONSUMPTION HIGHER THAN EXPECTED SL,
BRAEMAR3,2025-07-01 20:28:31,QLD1,Change in price 5PD. sl,
MPP_1,2025-07-01 20:29:11,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 20:29:11,QLD1,Fuel/Mill/CV Limitation,
W/HOE#2,2025-07-01 20:31:36,QLD1,Received Stop Signal - SL,
BRAEMAR3,2025-07-01 20:33:36,QLD1,Change in price 5PD. sl,
BRAEMAR3,2025-07-01 20:48:58,QLD1,Change in price 5PD. sl,
BRAEMAR3,2025-07-01 20:54:49,QLD1,Change in price 5PD. sl,
SWAN_E,2025-07-01 21:07:05,QLD1,CHANGE IN NSW AVAIL PD@2200 461MW: PD 2100 v PD 2130-SL,
W/HOE#1,2025-07-01 21:07:05,QLD1,CHANGE IN NSW AVAIL PD@2200 461MW: PD 2100 v PD 2130-SL,
W/HOE#1,2025-07-01 22:01:23,QLD1,Unit received stop signal - SL,
MPP_1,2025-07-01 22:06:33,QLD1,Boiler Testing - Fixed Load Condition Required,
MPP_2,2025-07-01 22:06:33,QLD1,Boiler Testing - Fixed Load Condition Required,
CPP_3,2025-07-01 23:09:34,QLD1,Clinker deload-SL,
DDPS1,2025-07-01 23:15:20,QLD1,DEC QLD Semi-scheduled 5PD 987 MW < 30PD 1063 MW @ 2330 SL,
CALL_B_1,2025-07-01 23:53:39,QLD1,Control System - Stabilise Unit Output -SL,
CPP_4,2025-07-01 23:57:55,QLD1,Control system-unit stability-SL,
LNGS1,2025-07-01 04:09:11,VIC1,04:08:59 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS2,2025-07-01 04:09:11,VIC1,04:08:59 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
AGLSOM,2025-07-01 04:15:30,VIC1,050 Chg in unit operation~update fsip,
LNGS1,2025-07-01 05:08:00,VIC1,05:07:59 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-07-01 05:08:20,VIC1,05:08:20 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-07-01 05:12:15,VIC1,05:12:14 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-07-01 05:12:37,VIC1,05:12:37 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
WKIEWA1,2025-07-01 05:13:21,VIC1,070 Reduced water avail~701 Pondage limitations,
DARTM1,2025-07-01 05:16:27,VIC1,010 Unexpected/plant limits~111 pondage limitations,
VPGS4,2025-07-01 05:45:11,VIC1,05:45:10 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-07-01 05:45:35,VIC1,05:45:34 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LOYYB1,2025-07-01 06:34:47,VIC1,Change in price 5PD. SL,
LOYYB2,2025-07-01 06:34:47,VIC1,Change in price 5PD. SL,
LOYYB1,2025-07-01 06:41:50,VIC1,Change in price 30PD. sl,
LOYYB2,2025-07-01 06:41:50,VIC1,Change in price 30PD. sl,
NPS,2025-07-01 06:42:29,VIC1,Adj bands - VIC 0830 P30 et al $326 @ 0700 vs $569 @ 0630 - SL,
MURRAY,2025-07-01 06:54:23,VIC1,06:31:00 A VIC 5MIN PD Price $35.97 LOWER THAN 5MIN PD 06:55@06:26 ($199.23) - SL,
VPGS4,2025-07-01 06:54:23,VIC1,06:31:00 A VIC 5MIN PD Price $35.97 LOWER THAN 5MIN PD 06:55@06:26 ($199.23) - SL,
VPGS5,2025-07-01 06:54:23,VIC1,06:31:00 A VIC 5MIN PD Price $35.97 LOWER THAN 5MIN PD 06:55@06:26 ($199.23) - SL,
LNGS1,2025-07-01 08:09:17,VIC1,08:05:03 A VIC 5MIN ACTUAL Price $39.08 LOWER THAN 5MIN PD 08:10@08:01 ($196.12) - SL,
MURRAY,2025-07-01 08:09:17,VIC1,08:05:03 A VIC 5MIN ACTUAL Price $39.08 LOWER THAN 5MIN PD 08:10@08:01 ($196.12) - SL,
VPGS4,2025-07-01 08:09:17,VIC1,08:05:03 A VIC 5MIN ACTUAL Price $39.08 LOWER THAN 5MIN PD 08:10@08:01 ($196.12) - SL,
VPGS5,2025-07-01 08:09:17,VIC1,08:05:03 A VIC 5MIN ACTUAL Price $39.08 LOWER THAN 5MIN PD 08:10@08:01 ($196.12) - SL,
LNGS1,2025-07-01 08:14:13,VIC1,08:10:03 A VIC 5MIN ACTUAL Price $45.37 LOWER THAN 5MIN PD 08:15@08:06 ($189.83) - SL,
LNGS2,2025-07-01 08:14:13,VIC1,08:10:03 A VIC 5MIN ACTUAL Price $45.37 LOWER THAN 5MIN PD 08:15@08:06 ($189.83) - SL,
MURRAY,2025-07-01 08:14:13,VIC1,08:10:03 A VIC 5MIN ACTUAL Price $45.37 LOWER THAN 5MIN PD 08:15@08:06 ($189.83) - SL,
VPGS4,2025-07-01 08:14:13,VIC1,08:10:03 A VIC 5MIN ACTUAL Price $45.37 LOWER THAN 5MIN PD 08:15@08:06 ($189.83) - SL,
NPS,2025-07-01 08:18:14,VIC1,Adj bands - VIC 1200 P30 et al $159 @ 0830 vs $117 @ 0630 - SL,
MURRAY,2025-07-01 08:51:07,VIC1,08:36:00 A VIC-NSW 5MIN PD Price Separation $17.47 HIGHER THAN 5MIN PD 08:55@08:31 ($130.12) - SL,
MORTLK11,2025-07-01 10:17:34,VIC1,DEC NEM DEM 5PD 23913 MW < 30PD24295  MW @ 1100 SL,
MORTLK12,2025-07-01 10:17:34,VIC1,DEC NEM DEM 5PD 23913 MW < 30PD24295  MW @ 1100 SL,
MURRAY,2025-07-01 10:22:54,VIC1,10:21:00 A VIC-NSW 5MIN PD Price Separation $18.11 HIGHER THAN 30MIN PD 11:05@10:02 ($93.26) - SL,
MURRAY,2025-07-01 10:32:25,VIC1,09:36:00 A MURRAY 5MIN PD DUID Dispatch 85 LOWER THAN 5MIN PD 10:30@09:31 (140) - SL,
LYA1,2025-07-01 11:13:41,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA2,2025-07-01 11:13:41,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA3,2025-07-01 11:13:41,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA4,2025-07-01 11:13:41,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LNGS1,2025-07-01 11:20:39,VIC1,11:20:24 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LNGS2,2025-07-01 11:20:39,VIC1,11:20:24 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
LOYYB1,2025-07-01 11:30:30,VIC1,Fuel Management: Coal shortfall.,
LOYYB2,2025-07-01 11:30:30,VIC1,Fuel Management: Coal shortfall.,
MURRAY,2025-07-01 11:30:49,VIC1,11:26:00 A VIC 5MIN PD Price $107.74 HIGHER THAN 30MIN PD 12:15@11:02 ($266.96) - SL,
DARTM1,2025-07-01 11:34:00,VIC1,010 Unexpected/plant limits~112 redist across portfolio- LY,
EILDON1,2025-07-01 11:34:00,VIC1,010 Unexpected/plant limits~112 redist across portfolio- LY,
EILDON2,2025-07-01 11:34:00,VIC1,010 Unexpected/plant limits~112 redist across portfolio- LY,
MCKAY1,2025-07-01 11:34:00,VIC1,010 Unexpected/plant limits~112 redist across portfolio- LY,
LOYYB1,2025-07-01 11:43:13,VIC1,Fuel Management: Coal shortfall. SL,
LOYYB2,2025-07-01 11:43:13,VIC1,Fuel Management: Coal shortfall. SL,
AGLSOM,2025-07-01 11:43:31,VIC1,010 Unexpected/plant limits~112 redist across portfolio - LYA1-4,
NPS,2025-07-01 11:46:31,VIC1,Adj bands - VIC 1500 P30 et al $ 267 @ 1200 vs $119 @ 1130 - ROC=2 for stable ramp at max load - SL,
NPS,2025-07-01 12:29:15,VIC1,Adj bands - VIC 1300 P30 et al $242 @ 1230 vs $107 @ 1130 - SL,
MURRAY,2025-07-01 12:34:07,VIC1,12:31:00 A V-N Imp 5MIN PD I/C Head Room 174 HIGHER THAN 30MIN PD 12:55@12:02 (380) - SL,
LYA1,2025-07-01 12:44:39,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA2,2025-07-01 12:44:39,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA3,2025-07-01 12:44:39,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA4,2025-07-01 12:44:39,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
MURRAY,2025-07-01 13:00:33,VIC1,13:00:17 E BID - CORRECTION TO CONTRACT POSITION - SL,
LYA1,2025-07-01 13:27:47,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA2,2025-07-01 13:27:47,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA3,2025-07-01 13:27:47,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
LYA4,2025-07-01 13:27:47,VIC1,010 Unexpected/plant limits~104 Coal Conservation,
AGLSOM,2025-07-01 13:31:47,VIC1,020 Reduction in avail cap~203 plant failure,
LNGS1,2025-07-01 13:48:34,VIC1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
MURRAY,2025-07-01 13:48:34,VIC1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
VPGS1,2025-07-01 13:48:34,VIC1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
VPGS4,2025-07-01 13:48:34,VIC1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
VPGS5,2025-07-01 13:48:34,VIC1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
DARTM1,2025-07-01 14:11:11,VIC1,001 Primary Response to D+1 Predispatch~P30 Published- D+0,
NPS,2025-07-01 15:06:23,VIC1,Adj bands - VIC 1505 dispatch $235 vs P30 $175 - ROC=2 for ramp stability at max gen - SL,
WKIEWA1,2025-07-01 15:35:29,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
LNGS1,2025-07-01 15:44:25,VIC1,15:36:00 A VIC 5MIN PD Price $27.88 LOWER THAN 5MIN PD 15:50@15:31 ($188.41) - SL,
LNGS2,2025-07-01 15:44:25,VIC1,15:36:00 A VIC 5MIN PD Price $27.88 LOWER THAN 5MIN PD 15:50@15:31 ($188.41) - SL,
MURRAY,2025-07-01 15:44:25,VIC1,15:36:00 A VIC 5MIN PD Price $27.88 LOWER THAN 5MIN PD 15:50@15:31 ($188.41) - SL,
MORTLK11,2025-07-01 15:51:29,VIC1,INC NSW DEM 5PD 12857MW > 30PD 11728MW @1630 SL,
MORTLK12,2025-07-01 15:51:29,VIC1,INC NSW DEM 5PD 12857MW > 30PD 11728MW @1630 SL,
WKIEWA1,2025-07-01 15:57:46,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
NPS,2025-07-01 16:15:56,VIC1,"adj ROC due to gas header pressure issue, ROC=2 due to gas header pressure issue SL",
DARTM1,2025-07-01 16:36:42,VIC1,010 Unexpected/plant limits~Failure to start,
DARTM1,2025-07-01 16:47:21,VIC1,030 Increase in avail cap~301 plant limit lifted,
LNGS1,2025-07-01 16:57:27,VIC1,16:57:26 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-07-01 16:58:43,VIC1,16:58:43 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-07-01 17:01:28,VIC1,17:01:28 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
DARTM1,2025-07-01 17:17:09,VIC1,010 Unexpected/plant limits~vibration limits,
LOYYB1,2025-07-01 17:26:43,VIC1,Change in price 5PD. 18:00 PD price decreased from $461.07 (17:20 runtime) to $413.85 (17:25 runtime). SL,
LOYYB2,2025-07-01 17:26:43,VIC1,Change in price 5PD. 18:00 PD price decreased from $461.07 (17:20 runtime) to $413.85 (17:25 runtime). SL,
MORTLK12,2025-07-01 17:47:39,VIC1,Change in avail - ambient conditions SL,
MORTLK11,2025-07-01 17:54:47,VIC1,Change in avail - ambient conditions SL,
LNGS1,2025-07-01 18:44:05,VIC1,18:44:05 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MORTLK12,2025-07-01 18:56:27,VIC1,Constraint management - Q:N_1078 SL,
AGLSOM,2025-07-01 19:13:19,VIC1,040 Chg in AEMO DISP~44 Price change vs PD [VIC] $237.99 vss $307.82 PE 1930,
MURRAY,2025-07-01 19:48:08,VIC1,19:26:00 A NSW 5MIN PD Price $67.18 LOWER THAN 5MIN PD 20:05@19:21 ($218.31) - SL,
LOYYB2,2025-07-01 19:50:48,VIC1,Update: Avail for Current Ambient Temp & FCAS to reflect change. sl,
NPS,2025-07-01 20:25:54,VIC1,Band Adj - VIC P5 RRP $293 vs $200 @ 5ME 21:10 SL,
MORTLK11,2025-07-01 20:54:20,VIC1,DEC VIC Semi-scheduled 5PD 972 MW < 30PD 1067 MW @ 2100 SL,
LNGS1,2025-07-01 21:04:39,VIC1,21:04:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-07-01 21:19:45,VIC1,Band Adj - VIC P5 RRP $200 vs $186 @ 5ME 22:05 SL,
LNGS1,2025-07-01 21:44:48,VIC1,21:44:47 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-07-01 22:08:43,VIC1,adj avail/bands - VIC P5 RRP $83 vs VIC P30 RRP $122 @ HHE 23:00 SL,
VPGS1,2025-07-01 23:03:34,VIC1,23:03:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS2,2025-07-01 23:03:34,VIC1,23:03:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS3,2025-07-01 23:03:34,VIC1,23:03:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
WKIEWA1,2025-07-01 23:12:41,VIC1,070 Reduced water avail~701 Pondage limitations,
MORTLK11,2025-07-01 23:24:56,VIC1,Constraint management -N^^V_MLNK_ARWBBA SL,
WKIEWA1,2025-07-01 23:36:19,VIC1,070 Reduced water avail~701 Pondage limitations,
AGLHAL,2025-07-01 00:41:17,SA1,Band Adj - SA P30 RRP $171 vs $300 @ HHE 03:30,
AGLHAL,2025-07-01 04:42:25,SA1,Band Adj - SA dispatch RRP $345 vs SA P5 RRP $171 @ 04:45 SL,
AGLHAL,2025-07-01 05:11:27,SA1,Band Adj d- SA P30 RRP $171 vs $300 @ HHE 06:00 SL,
QPS5,2025-07-01 05:47:42,SA1,INC SA DEM 5PD 1608 MW > 30PD 1528 MW @ 0600 SL,
QPS3,2025-07-01 05:58:44,SA1,Change in avail - Unit tripped SL,
BARKIPS1,2025-07-01 06:18:47,SA1,050 Chg in AEMO PD~50 PD (05:31 - 06:01) DISPATCHABLEGENERATION change [SA VIC] [112MW avg] for PE 06:30 - 08:00 - SL,
TORRB2,2025-07-01 06:18:47,SA1,050 Chg in AEMO PD~50 PD (05:31 - 06:01) DISPATCHABLEGENERATION change [SA VIC] [112MW avg] for PE 06:30 - 08:00 - SL,
TORRB3,2025-07-01 06:18:47,SA1,050 Chg in AEMO PD~50 PD (05:31 - 06:01) DISPATCHABLEGENERATION change [SA VIC] [112MW avg] for PE 06:30 - 08:00 - SL,
QPS5,2025-07-01 06:20:39,SA1,Change in avail - Unit tripped SL,
QPS5,2025-07-01 06:30:16,SA1,Reset unit fast start profile SL,
QPS5,2025-07-01 06:30:56,SA1,Reset unit fast start profile SL,
BARKIPS1,2025-07-01 06:36:37,SA1,050 Chg in AEMO PD~50 PD (06:31) DISPATCHABLEGENERATION change [SA VIC] [256MW avg] for PE 06:30 - 08:30 - SL,
QPS5,2025-07-01 06:39:57,SA1,Change in avail - Forced Outage post trip revised - SL,
QPS3,2025-07-01 06:43:09,SA1,Change in avail - Post trip outage complete - avail restriction with temp issues - SL,
QPS3,2025-07-01 06:51:58,SA1,Reset unit fast start profile SL,
BARKIPS1,2025-07-01 06:55:46,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $110avg for PE07:00 - 08:30 - SL,
QPS5,2025-07-01 06:56:15,SA1,Change in avail - outage complete SL,
BARKIPS1,2025-07-01 07:46:26,SA1,050 Chg in AEMO PD~54 PD (07:31) price change [SA] $1832 avg for PE for PE 08:00 - 08:30 - SL,
TORRB2,2025-07-01 07:46:26,SA1,050 Chg in AEMO PD~54 PD (07:31) price change [SA] $1832 avg for PE for PE 08:00 - 08:30 - SL,
TORRB3,2025-07-01 07:46:26,SA1,050 Chg in AEMO PD~54 PD (07:31) price change [SA] $1832 avg for PE for PE 08:00 - 08:30 - SL,
AGLHAL,2025-07-01 08:22:33,SA1,Adj bands - SA 0900 P30 et al $330 @ 0830 vs $556 @ 0700 - SL,
BARKIPS1,2025-07-01 08:43:25,SA1,010 Unexpected/plant limits~investigate engine #1,
TORRB2,2025-07-01 08:51:11,SA1,050 Chg in AEMO PD~50 PD (08:31) DISPATCHABLEGENERATION change [SA] [70MW avg] for PE 09:00 - 10:00 - SL,
TORRB3,2025-07-01 08:51:11,SA1,050 Chg in AEMO PD~50 PD (08:31) DISPATCHABLEGENERATION change [SA] [70MW avg] for PE 09:00 - 10:00 - SL,
AGLHAL,2025-07-01 08:51:26,SA1,Adj FSIP due to plant operational requirements SL,
LADBROK1,2025-07-01 09:14:32,SA1,Constraint management - F_S++SETB_R6 SL,
QPS1,2025-07-01 09:14:32,SA1,Constraint management - F_S++SETB_R6 SL,
AGLHAL,2025-07-01 09:25:55,SA1,Adj bands - SA 0925 dispatch $209 vs P30 $350 - SL,
BARKIPS1,2025-07-01 09:59:21,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $71.01 10:00 vs 30minPD 10:00 - SL,
TORRB2,2025-07-01 09:59:21,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $71.01 10:00 vs 30minPD 10:00 - SL,
TORRB3,2025-07-01 09:59:21,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $71.01 10:00 vs 30minPD 10:00 - SL,
AGLHAL,2025-07-01 10:03:08,SA1,Adj bands - GT1-3 ambient temp limit revised - SL,
OSB-AG,2025-07-01 10:09:36,SA1,Constraint management - F_S++SETB_R60 - SL,
BARKIPS1,2025-07-01 10:21:02,SA1,010 Unexpected/plant limits~engine #1 LFO,
OSB-AG,2025-07-01 10:27:11,SA1,Change in avail - ambient conditions SL,
AGLHAL,2025-07-01 10:41:23,SA1,Adj bands - SA 1230 P30 et al $160 @ 1100 vs $300 @ 1030 - SL,
QPS5,2025-07-01 10:51:55,SA1,Start notice required SL,
QPS5,2025-07-01 11:01:49,SA1,Reset unit fast start profile SL,
QPS3,2025-07-01 11:03:20,SA1,Start notice required SL,
AGLHAL,2025-07-01 11:19:08,SA1,Adj bands - SA 1230 P30 et al $159 @ 1130 vs $300 @ 1030 - SL,
BARKIPS1,2025-07-01 11:34:00,SA1,010 Unexpected/plant limits~112 redist across portfolio- LY,
TORRB2,2025-07-01 11:34:00,SA1,010 Unexpected/plant limits~112 redist across portfolio- LY,
TORRB3,2025-07-01 11:34:00,SA1,010 Unexpected/plant limits~112 redist across portfolio- LY,
AGLHAL,2025-07-01 11:53:30,SA1,Adj avail - GT3-2 fault repair - SL,
TORRB2,2025-07-01 11:54:40,SA1,010 Unexpected/plant limits~112 redist across portfolio - LYA1-4  - SL,
TORRB3,2025-07-01 11:54:40,SA1,010 Unexpected/plant limits~112 redist across portfolio - LYA1-4  - SL,
TORRB2,2025-07-01 12:24:39,SA1,040 Chg in AEMO DISP~45 Price change vs PD [SA] $215.15 12:25 vs $175.99 30minPD 12:30 - SL,
TORRB3,2025-07-01 12:24:39,SA1,040 Chg in AEMO DISP~45 Price change vs PD [SA] $215.15 12:25 vs $175.99 30minPD 12:30 - SL,
BARKIPS1,2025-07-01 12:28:54,SA1,050 Chg in AEMO PD~54 PD price change [SA] $349 avg for PE 20:30 - 04:00 - SL,
TORRB2,2025-07-01 12:28:54,SA1,050 Chg in AEMO PD~54 PD price change [SA] $349 avg for PE 20:30 - 04:00 - SL,
TORRB3,2025-07-01 12:28:54,SA1,050 Chg in AEMO PD~54 PD price change [SA] $349 avg for PE 20:30 - 04:00 - SL,
BARKIPS1,2025-07-01 12:46:43,SA1,050 Chg in AEMO PD~50 PD (12:31) DISPATCHABLEGENERATION change [SA VIC NSW] [85MW avg] for PE - 13:00 - 16:00.,
TORRB2,2025-07-01 12:46:43,SA1,050 Chg in AEMO PD~50 PD (12:31) DISPATCHABLEGENERATION change [SA VIC NSW] [85MW avg] for PE - 13:00 - 16:00.,
TORRB3,2025-07-01 12:46:43,SA1,050 Chg in AEMO PD~50 PD (12:31) DISPATCHABLEGENERATION change [SA VIC NSW] [85MW avg] for PE - 13:00 - 16:00.,
OSB-AG,2025-07-01 12:53:11,SA1,INC NEM DEM 5PD 23308 MW > 30PD22974  MW @ 1330 SL,
LADBROK1,2025-07-01 13:27:20,SA1,INC SA DEM 5PD 1037MW > 30PD 979MW @1400 SL,
BARKIPS1,2025-07-01 13:50:46,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $228.03 DISP 13:50 vs $182.42 30MPE 14:00,
TORRB2,2025-07-01 13:50:46,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $228.03 DISP 13:50 vs $182.42 30MPE 14:00,
TORRB3,2025-07-01 13:50:46,SA1,040 Chg in AEMO DISP~44 Price change vs PD [SA] $228.03 DISP 13:50 vs $182.42 30MPE 14:00,
QPS3,2025-07-01 14:15:00,SA1,Reset unit fast start profile SL,
QPS1,2025-07-01 14:17:28,SA1,INC NEM DEM 5PD 25507 MW > 30PD 24581 MW @ 1500 SL,
QPS3,2025-07-01 14:17:28,SA1,INC NEM DEM 5PD 25507 MW > 30PD 24581 MW @ 1500 SL,
PPCCGT,2025-07-01 14:19:43,SA1,Primary Response to Predispatch D+1 - SL,
OSB-AG,2025-07-01 14:21:01,SA1,Change in avail - ambient conditions SL,
AGLHAL,2025-07-01 14:31:02,SA1,Adj avail - GT2-3 OOS - SL,
AGLHAL,2025-07-01 14:37:46,SA1,Adj avail - GT2-3 outage limit revised - SL,
QPS5,2025-07-01 14:42:55,SA1,INC SA DEM 5PD 1579 MW > 30PD 1375 MW @ 1530 SL,
QPS1,2025-07-01 14:49:29,SA1,Constraint management - V::S_SETB_TBSE_2 SL,
QPS3,2025-07-01 14:49:29,SA1,Constraint management - V::S_SETB_TBSE_2 SL,
QPS5,2025-07-01 14:49:29,SA1,Constraint management - V::S_SETB_TBSE_2 SL,
PPCCGT,2025-07-01 14:55:26,SA1,Constraint Management: F_S++SETB_L6 - SL,
LADBROK1,2025-07-01 15:04:39,SA1,MW Redistribution SL,
